protein1 protein2 experimental database textmining combined_score
4932.YDR405W 4932.YKL067W 506 0 0 506
4932.YDR405W 4932.YDR296W 800 0 0 800
4932.YDR405W 4932.YDL044C 152 0 0 151
4932.YDR405W 4932.YML025C 984 0 0 984
4932.YDR405W 4932.YHR065C 156 0 0 155
4932.YDR405W 4932.YBR048W 207 0 0 207
4932.YDR405W 4932.YNL137C 830 0 0 829
4932.YDR405W 4932.YER117W 496 0 0 495
4932.YDR405W 4932.YDL045W-A 830 0 0 829
4932.YDR405W 4932.YBR282W 973 0 0 973
4932.YDR406W 4932.YBR196C 359 0 0 359
4932.YDR406W 4932.YHR047C 358 0 0 358
4932.YDR406W 4932.YER110C 227 0 0 226
4932.YDR406W 4932.YKL182W 237 0 0 237
4932.YDR406W 4932.YOR328W 0 900 0 900
4932.YDR406W 4932.YKL081W 359 0 0 359
4932.YDR406W 4932.YHR027C 220 0 0 220
4932.YDR406W 4932.YMR186W 235 0 0 235
4932.YDR406W 4932.YGL255W 292 0 0 292
4932.YDR406W 4932.YGR214W 228 0 0 227
4932.YDR406W 4932.YLR347C 306 0 0 306
4932.YDR406W 4932.YPL198W 225 0 0 224
4932.YDR406W 4932.YBL032W 292 0 0 292
4932.YDR406W 4932.YER097W 237 0 0 237
4932.YDR406W 4932.YDL229W 211 0 0 211
4932.YDR406W 4932.YLL024C 203 0 0 203
4932.YDR406W 4932.YLR055C 414 0 0 414
4932.YDR406W 4932.YML029W 359 0 0 359
4932.YDR406W 4932.YPL131W 211 0 0 211
4932.YDR406W 4932.YOR160W 355 0 0 355
4932.YDR406W 4932.YDR064W 299 0 0 299
4932.YDR406W 4932.YML063W 237 0 0 237
4932.YDR406W 4932.YBR245C 292 0 0 292
4932.YDR406W 4932.YOR204W 237 0 0 237
4932.YDR406W 4932.YPL106C 225 0 0 224
4932.YDR406W 4932.YDL126C 304 0 0 304
4932.YDR406W 4932.YMR242C 213 0 0 213
4932.YDR406W 4932.YHR020W 234 0 0 234
4932.YDR406W 4932.YOR215C 230 0 0 229
4932.YDR406W 4932.YDR012W 217 0 0 217
4932.YDR406W 4932.YOR103C 230 0 0 229
4932.YDR406W 4932.YKR093W 292 0 0 292
4932.YDR406W 4932.YLR447C 330 0 0 330
4932.YDR406W 4932.YBR017C 422 0 0 422
4932.YDR406W 4932.YOR153W 0 900 0 900
4932.YDR406W 4932.YOL086C 216 0 0 216
4932.YDR406W 4932.YKL145W 233 0 0 232
4932.YDR406W 4932.YBL072C 237 0 0 237
4932.YDR406W 4932.YLR180W 298 0 0 298
4932.YDR406W 4932.YLR249W 237 0 0 237
4932.YDR406W 4932.YJR132W 421 0 0 420
4932.YDR406W 4932.YGL122C 292 0 0 292
4932.YDR406W 4932.YJR077C 306 0 0 306
4932.YDR406W 4932.YLR044C 237 0 0 237
4932.YDR407C 4932.YDL195W 0 500 0 499
4932.YDR407C 4932.YPR181C 0 500 0 499
4932.YDR407C 4932.YGL210W 900 0 0 900
4932.YDR407C 4932.YML077W 891 900 123 989
4932.YDR407C 4932.YMR218C 950 900 954 999
4932.YDR407C 4932.YKL196C 0 500 0 499
4932.YDR407C 4932.YLR078C 0 500 0 499
4932.YDR407C 4932.YNL049C 0 500 0 499
4932.YDR407C 4932.YDL145C 0 0 323 322
4932.YDR407C 4932.YFL038C 292 500 0 630
4932.YDR407C 4932.YJL044C 195 0 0 195
4932.YDR407C 4932.YDR108W 308 900 708 978
4932.YDR407C 4932.YLL013C 292 0 0 292
4932.YDR407C 4932.YGL122C 292 0 0 292
4932.YDR407C 4932.YOR276W 292 0 0 292
4932.YDR407C 4932.YDR472W 971 900 646 998
4932.YDR407C 4932.YBR245C 292 0 0 292
4932.YDR407C 4932.YOR091W 292 0 0 292
4932.YDR407C 4932.YIL109C 0 500 0 499
4932.YDR407C 4932.YKR068C 941 900 199 994
4932.YDR407C 4932.YLR268W 0 500 0 499
4932.YDR407C 4932.YNL287W 292 0 584 692
4932.YDR407C 4932.YBR254C 968 900 90 996
4932.YDR407C 4932.YML111W 292 0 0 292
4932.YDR407C 4932.YEL048C 891 900 697 996
4932.YDR407C 4932.YHR098C 0 500 0 499
4932.YDR407C 4932.YLR026C 0 500 0 499
4932.YDR407C 4932.YDL229W 200 0 0 200
4932.YDR407C 4932.YGR166W 943 900 979 999
4932.YDR407C 4932.YLR208W 0 500 0 499
4932.YDR407C 4932.YDR246W 888 900 193 990
4932.YDR407C 4932.YOR115C 917 900 249 993
4932.YDR408C 4932.YOR174W 237 0 0 237
4932.YDR408C 4932.YOR094W 0 0 151 150
4932.YDR408C 4932.YOR128C 72 0 170 196
4932.YDR408C 4932.YGL016W 62 0 249 265
4932.YDR408C 4932.YBR084W 0 900 57 901
4932.YDR408C 4932.YLR028C 0 900 0 900
4932.YDR408C 4932.YOR361C 303 0 0 303
4932.YDR408C 4932.YGL122C 292 0 0 292
4932.YDR408C 4932.YAR015W 72 0 170 196
4932.YDR408C 4932.YMR300C 0 0 266 266
4932.YDR408C 4932.YMR120C 0 900 0 900
4932.YDR408C 4932.YCR063W 329 0 0 329
4932.YDR408C 4932.YGR204W 0 900 57 901
4932.YDR408C 4932.YPR154W 230 0 0 229
4932.YDR408C 4932.YGL127C 329 0 0 329
4932.YDR408C 4932.YBL057C 465 0 0 465
4932.YDR408C 4932.YMR217W 0 0 199 199
4932.YDR408C 4932.YKL002W 162 0 0 161
4932.YDR409W 4932.YER021W 292 0 0 292
4932.YDR409W 4932.YBR245C 292 0 0 292
4932.YDR409W 4932.YHR119W 329 0 0 329
4932.YDR409W 4932.YLR256W 292 0 0 292
4932.YDR409W 4932.YFR004W 292 0 0 292
4932.YDR409W 4932.YPL235W 292 0 0 292
4932.YDR409W 4932.YJL081C 292 0 0 292
4932.YDR409W 4932.YOR359W 292 0 0 292
4932.YDR409W 4932.YJL157C 292 0 0 292
4932.YDR409W 4932.YJL071W 0 0 225 224
4932.YDR409W 4932.YOR046C 292 0 0 292
4932.YDR409W 4932.YIL021W 292 0 0 292
4932.YDR409W 4932.YCR084C 292 0 0 292
4932.YDR409W 4932.YJR072C 292 0 0 292
4932.YDR409W 4932.YNL197C 292 0 0 292
4932.YDR409W 4932.YBR112C 292 0 0 292
4932.YDR409W 4932.YER118C 292 0 0 292
4932.YDR409W 4932.YPL184C 292 0 0 292
4932.YDR409W 4932.YKL049C 292 0 0 292
4932.YDR409W 4932.YDR390C 0 0 183 183
4932.YDR409W 4932.YIL149C 292 0 0 292
4932.YDR409W 4932.YDR395W 292 0 0 292
4932.YDR409W 4932.YNL290W 292 0 0 292
4932.YDR409W 4932.YDR310C 292 0 0 292
4932.YDR409W 4932.YGL241W 230 0 0 229
4932.YDR409W 4932.YIL132C 292 0 0 292
4932.YDR409W 4932.YOR033C 292 0 0 292
4932.YDR409W 4932.YGL122C 292 0 0 292
4932.YDR409W 4932.YOL068C 292 0 0 292
4932.YDR409W 4932.YBR010W 0 0 165 165
4932.YDR409W 4932.YDR464W 292 0 0 292
4932.YDR409W 4932.YLR303W 398 0 0 398
4932.YDR409W 4932.YLR247C 292 0 0 292
4932.YDR409W 4932.YPR175W 292 0 0 292
4932.YDR409W 4932.YGL254W 292 0 0 292
4932.YDR409W 4932.YER086W 292 0 0 292
4932.YDR409W 4932.YDR510W 958 0 249 967
4932.YDR409W 4932.YML127W 292 0 0 292
4932.YDR409W 4932.YGL090W 292 0 0 292
4932.YDR409W 4932.YLR421C 292 0 0 292
4932.YDR409W 4932.YML023C 230 0 349 477
4932.YDR409W 4932.YAL027W 292 0 0 292
4932.YDR409W 4932.YFR051C 292 0 0 292
4932.YDR409W 4932.YCR002C 292 0 0 292
4932.YDR409W 4932.YDL230W 292 0 42 292
4932.YDR409W 4932.YFR037C 292 0 0 292
4932.YDR409W 4932.YDR208W 292 0 0 292
4932.YDR409W 4932.YJL020C 230 0 0 229
4932.YDR409W 4932.YKL126W 292 0 0 292
4932.YDR409W 4932.YOR141C 292 0 0 292
4932.YDR409W 4932.YPL016W 292 0 0 292
4932.YDR409W 4932.YMR032W 292 0 0 292
4932.YDR409W 4932.YNL031C 0 0 165 165
4932.YDR409W 4932.YBL032W 292 0 0 292
4932.YDR409W 4932.YFL013C 292 0 0 292
4932.YDR409W 4932.YDL013W 457 0 0 457
4932.YDR409W 4932.YBR088C 960 0 0 960
4932.YDR409W 4932.YOL006C 476 0 0 475
4932.YDR409W 4932.YBR082C 75 0 150 180
4932.YDR409W 4932.YDL064W 949 0 963 998
4932.YDR409W 4932.YGL150C 292 0 0 292
4932.YDR409W 4932.YNL088W 457 0 0 457
4932.YDR409W 4932.YGR275W 292 0 0 292
4932.YDR409W 4932.YDR291W 292 0 0 292
4932.YDR409W 4932.YGL009C 292 0 0 292
4932.YDR409W 4932.YCR028C-A 292 0 0 292
4932.YDR409W 4932.YNL160W 292 0 0 292
4932.YDR409W 4932.YDR289C 292 0 0 292
4932.YDR409W 4932.YLL029W 551 0 0 551
4932.YDR409W 4932.YER116C 457 0 0 457
4932.YDR409W 4932.YGR126W 420 0 0 420
4932.YDR409W 4932.YKL151C 292 0 0 292
4932.YDR409W 4932.YMR111C 230 0 0 229
4932.YDR409W 4932.YPL082C 457 0 0 457
4932.YDR409W 4932.YCR073W-A 292 0 0 292
4932.YDR409W 4932.YDR335W 292 0 0 292
4932.YDR409W 4932.YML032C 457 0 0 457
4932.YDR409W 4932.YML100W 292 0 0 292
4932.YDR409W 4932.YDL188C 292 0 0 292
4932.YDR409W 4932.YBL008W 321 0 0 321
4932.YDR409W 4932.YER125W 292 0 0 292
4932.YDR409W 4932.YLR449W 292 0 0 292
4932.YDR409W 4932.YDR059C 75 0 150 180
4932.YDR409W 4932.YGL013C 292 0 0 292
4932.YDR409W 4932.YGL201C 292 0 0 292
4932.YDR409W 4932.YJR076C 457 0 0 457
4932.YDR409W 4932.YDL225W 379 0 0 379
4932.YDR409W 4932.YOR217W 292 0 0 292
4932.YDR409W 4932.YFR015C 292 0 0 292
4932.YDR409W 4932.YPL022W 292 0 0 292
4932.YDR409W 4932.YOL059W 292 0 0 292
4932.YDR409W 4932.YNL262W 457 0 0 457
4932.YDR409W 4932.YGL207W 292 0 0 292
4932.YDR409W 4932.YOL094C 292 0 0 292
4932.YDR409W 4932.YLR314C 457 0 0 457
4932.YDR409W 4932.YMR033W 292 0 0 292
4932.YDR409W 4932.YDR092W 75 0 249 275
4932.YDR409W 4932.YCL014W 292 0 0 292
4932.YDR409W 4932.YBL037W 292 0 0 292
4932.YDR409W 4932.YGL049C 292 0 0 292
4932.YDR409W 4932.YJL092W 457 0 0 457
4932.YDR409W 4932.YPL058C 292 0 0 292
4932.YDR409W 4932.YBL088C 0 0 187 187
4932.YDR409W 4932.YJL176C 292 0 0 292
4932.YDR409W 4932.YHR107C 292 0 0 292
4932.YDR409W 4932.YCR093W 292 0 0 292
4932.YDR409W 4932.YNR006W 292 0 0 292
4932.YDR409W 4932.YBR289W 292 0 0 292
4932.YDR409W 4932.YKR048C 350 0 0 349
4932.YDR409W 4932.YGR133W 75 0 150 180
4932.YDR410C 4932.YNL098C 292 0 0 292
4932.YDR410C 4932.YOR198C 292 0 0 292
4932.YDR410C 4932.YLR399C 228 0 0 227
4932.YDR410C 4932.YNL101W 162 0 0 161
4932.YDR410C 4932.YER100W 421 0 0 420
4932.YDR411C 4932.YBR201W 511 900 0 948
4932.YDR411C 4932.YBR106W 292 0 0 292
4932.YDR411C 4932.YIL030C 292 540 406 789
4932.YDR411C 4932.YKL207W 73 0 275 299
4932.YDR411C 4932.YHR027C 292 0 0 292
4932.YDR411C 4932.YOR069W 72 0 164 191
4932.YDR411C 4932.YBL061C 58 0 168 182
4932.YDR411C 4932.YKL096W 0 0 196 196
4932.YDR411C 4932.YML029W 734 540 0 872
4932.YDR411C 4932.YFR004W 292 0 0 292
4932.YDR411C 4932.YJL034W 734 0 0 734
4932.YDR411C 4932.YGR048W 734 540 204 894
4932.YDR411C 4932.YML013W 742 540 128 887
4932.YDR411C 4932.YOR198C 292 0 0 292
4932.YDR411C 4932.YKR078W 72 0 164 191
4932.YDR411C 4932.YOL013C 746 540 697 961
4932.YDR411C 4932.YNL016W 292 0 0 292
4932.YDR411C 4932.YBL058W 734 0 0 734
4932.YDR411C 4932.YNL178W 292 0 0 292
4932.YDR411C 4932.YDR515W 292 0 0 292
4932.YDR411C 4932.YCL045C 88 0 268 303
4932.YDR411C 4932.YDR057W 742 540 249 903
4932.YDR411C 4932.YDL126C 780 540 299 923
4932.YDR411C 4932.YLR397C 208 0 286 410
4932.YDR411C 4932.YDL203C 58 0 168 182
4932.YDR411C 4932.YKL100C 311 0 0 311
4932.YDR411C 4932.YDR143C 66 0 249 268
4932.YDR411C 4932.YHR204W 0 0 209 209
4932.YDR411C 4932.YBR273C 734 0 0 734
4932.YDR411C 4932.YGR172C 94 0 280 319
4932.YDR411C 4932.YBR170C 734 540 0 872
4932.YDR411C 4932.YLR065C 292 0 0 292
4932.YDR411C 4932.YLR207W 742 540 490 934
4932.YDR411C 4932.YDL091C 71 0 128 155
4932.YDR411C 4932.YDR450W 292 0 0 292
4932.YDR411C 4932.YJR088C 73 0 273 297
4932.YDR411C 4932.YNR007C 0 540 0 540
4932.YDR411C 4932.YNL131W 292 0 0 292
4932.YDR411C 4932.YOL121C 292 0 0 292
4932.YDR411C 4932.YER096W 58 0 168 182
4932.YDR411C 4932.YMR022W 0 540 196 614
4932.YDR411C 4932.YMR264W 0 540 320 673
4932.YDR411C 4932.YCL037C 292 0 0 292
4932.YDR412W 4932.YBL079W 329 0 0 329
4932.YDR412W 4932.YGR218W 292 0 0 292
4932.YDR412W 4932.YBR031W 852 0 0 852
4932.YDR412W 4932.YKL006W 800 0 0 800
4932.YDR412W 4932.YBL028C 800 0 0 800
4932.YDR412W 4932.YPL143W 852 0 0 852
4932.YDR412W 4932.YMR290C 879 0 0 879
4932.YDR412W 4932.YER126C 852 0 0 852
4932.YDR412W 4932.YGL076C 852 0 0 852
4932.YDR412W 4932.YOR001W 292 0 0 292
4932.YDR412W 4932.YGL014W 292 0 0 292
4932.YDR412W 4932.YMR047C 457 0 0 457
4932.YDR412W 4932.YKR081C 457 0 0 457
4932.YDR412W 4932.YJL177W 292 0 0 292
4932.YDR412W 4932.YLR344W 800 0 0 800
4932.YDR412W 4932.YDR418W 292 0 0 292
4932.YDR412W 4932.YDR471W 292 0 0 292
4932.YDR412W 4932.YOL041C 297 0 0 297
4932.YDR412W 4932.YAL051W 421 0 0 420
4932.YDR412W 4932.YDR496C 298 0 0 298
4932.YDR412W 4932.YGR119C 326 0 0 325
4932.YDR412W 4932.YOL127W 852 0 0 852
4932.YDR412W 4932.YKL172W 800 0 0 800
4932.YDR412W 4932.YLR325C 852 0 0 852
4932.YDR412W 4932.YIL149C 292 0 0 292
4932.YDR412W 4932.YHR052W 852 0 0 852
4932.YDR412W 4932.YDR447C 292 0 0 292
4932.YDR412W 4932.YCL054W 928 0 0 927
4932.YDR412W 4932.YDL191W 800 0 0 800
4932.YDR412W 4932.YLR185W 800 0 0 800
4932.YDR412W 4932.YKL009W 852 0 0 852
4932.YDR412W 4932.YER133W 458 0 0 457
4932.YDR412W 4932.YPR016C 852 0 0 852
4932.YDR412W 4932.YJL190C 292 0 0 292
4932.YDR412W 4932.YPR143W 292 0 0 292
4932.YDR412W 4932.YKR082W 292 0 0 292
4932.YDR412W 4932.YFR001W 852 0 0 852
4932.YDR412W 4932.YPL125W 292 0 0 292
4932.YDR412W 4932.YLR106C 292 0 0 292
4932.YDR412W 4932.YGL111W 292 0 0 292
4932.YDR412W 4932.YHR010W 852 0 0 852
4932.YDR412W 4932.YFL002C 943 0 0 943
4932.YDR412W 4932.YGL178W 313 0 0 313
4932.YDR412W 4932.YGR034W 292 0 0 292
4932.YDR412W 4932.YFR031C-A 292 0 0 292
4932.YDR412W 4932.YDL136W 852 0 0 852
4932.YDR412W 4932.YNL067W 292 0 0 292
4932.YDR412W 4932.YGR245C 421 0 0 420
4932.YDR412W 4932.YGL173C 292 0 0 292
4932.YDR412W 4932.YPL211W 852 0 0 852
4932.YDR412W 4932.YNR053C 317 0 0 317
4932.YDR412W 4932.YKL014C 292 0 0 292
4932.YDR412W 4932.YNL002C 886 0 0 886
4932.YDR412W 4932.YLR061W 800 0 0 800
4932.YDR412W 4932.YNL301C 852 0 0 852
4932.YDR412W 4932.YOR234C 292 0 0 292
4932.YDR412W 4932.YML073C 852 0 0 852
4932.YDR412W 4932.YBR194W 287 0 0 286
4932.YDR412W 4932.YOR312C 852 0 0 852
4932.YDR412W 4932.YLR448W 292 0 0 292
4932.YDR412W 4932.YJL039C 292 0 0 292
4932.YDR412W 4932.YOR048C 292 0 0 292
4932.YDR412W 4932.YHR170W 292 0 0 292
4932.YDR412W 4932.YBL027W 852 0 0 852
4932.YDR412W 4932.YGR103W 852 0 0 852
4932.YDR412W 4932.YLR075W 292 0 0 292
4932.YDR412W 4932.YNL229C 236 0 0 236
4932.YDR412W 4932.YML024W 292 0 0 292
4932.YDR412W 4932.YLR029C 800 0 0 800
4932.YDR412W 4932.YER105C 292 0 0 292
4932.YDR412W 4932.YBR191W 800 0 0 800
4932.YDR412W 4932.YFL034C-A 800 0 0 800
4932.YDR412W 4932.YPL198W 292 0 0 292
4932.YDR412W 4932.YHR197W 292 0 0 292
4932.YDR412W 4932.YDR101C 292 0 0 292
4932.YDR412W 4932.YPL012W 292 0 0 292
4932.YDR412W 4932.YCL059C 370 0 0 370
4932.YDR412W 4932.YPL220W 800 0 0 800
4932.YDR412W 4932.YPL131W 292 0 0 292
4932.YDR412W 4932.YKL179C 166 0 0 165
4932.YDR412W 4932.YDR064W 292 0 0 292
4932.YDR412W 4932.YPL249C-A 292 0 0 292
4932.YDR412W 4932.YPL093W 890 0 0 890
4932.YDR412W 4932.YLR449W 443 0 0 443
4932.YDR412W 4932.YBL092W 800 0 0 800
4932.YDR412W 4932.YKR095W 292 0 0 292
4932.YDR412W 4932.YGL030W 900 0 0 900
4932.YDR412W 4932.YLR009W 852 0 0 852
4932.YDR412W 4932.YDL082W 852 0 0 852
4932.YDR412W 4932.YGL246C 292 0 0 292
4932.YDR412W 4932.YGL135W 852 0 0 852
4932.YDR412W 4932.YKL180W 800 0 0 800
4932.YDR412W 4932.YBL087C 800 0 0 800
4932.YDR412W 4932.YLR340W 292 0 0 292
4932.YDR412W 4932.YPR119W 237 0 0 237
4932.YDR412W 4932.YOR272W 870 0 0 870
4932.YDR412W 4932.YBR187W 420 0 0 420
4932.YDR412W 4932.YOR206W 852 0 0 852
4932.YDR412W 4932.YBR084C-A 800 0 0 800
4932.YDR412W 4932.YPL146C 292 0 0 292
4932.YDR412W 4932.YDL130W 292 0 0 292
4932.YDR412W 4932.YNL061W 930 0 0 930
4932.YDR412W 4932.YER002W 852 0 0 852
4932.YDR412W 4932.YML074C 323 0 0 323
4932.YDR412W 4932.YMR194W 852 0 0 852
4932.YDR412W 4932.YMR142C 292 0 0 292
4932.YDR412W 4932.YER117W 800 0 0 800
4932.YDR412W 4932.YER056C-A 800 0 0 800
4932.YDR412W 4932.YIL133C 852 0 0 852
4932.YDR412W 4932.YGR148C 292 0 0 292
4932.YDR412W 4932.YER006W 853 0 0 853
4932.YDR412W 4932.YML103C 321 0 0 321
4932.YDR412W 4932.YLR002C 866 0 0 866
4932.YDR412W 4932.YOR063W 852 0 0 852
4932.YDR412W 4932.YMR242C 852 0 0 852
4932.YDR412W 4932.YHL001W 292 0 0 292
4932.YDR412W 4932.YHR088W 297 0 0 297
4932.YDR412W 4932.YDR432W 292 0 0 292
4932.YDR412W 4932.YDL116W 292 0 0 292
4932.YDR412W 4932.YOL120C 800 0 0 800
4932.YDR412W 4932.YMR121C 292 0 0 292
4932.YDR412W 4932.YMR049C 886 0 0 886
4932.YDR412W 4932.YLR059C 292 0 0 292
4932.YDR412W 4932.YOL077C 879 0 0 879
4932.YDR412W 4932.YNL110C 923 0 0 923
4932.YDR412W 4932.YPR144C 292 0 0 292
4932.YDR412W 4932.YKL214C 292 0 0 292
4932.YDR412W 4932.YDL075W 852 0 0 852
4932.YDR412W 4932.YHL033C 852 0 0 852
4932.YDR412W 4932.YJL189W 292 0 0 292
4932.YDR412W 4932.YGL147C 852 0 0 852
4932.YDR412W 4932.YLL034C 292 0 0 292
4932.YDR413C 4932.YGR151C 163 0 0 163
4932.YDR413C 4932.YGR289C 163 0 0 163
4932.YDR414C 4932.YBL040C 172 0 0 171
4932.YDR414C 4932.YDR245W 166 0 0 165
4932.YDR414C 4932.YFR024C-A 230 0 0 229
4932.YDR414C 4932.YMR292W 162 0 0 161
4932.YDR414C 4932.YJL004C 165 0 0 165
4932.YDR414C 4932.YBR245C 292 0 0 292
4932.YDR414C 4932.YGL122C 292 0 0 292
4932.YDR414C 4932.YDR372C 370 0 0 370
4932.YDR414C 4932.YHR134W 193 0 0 193
4932.YDR414C 4932.YGL038C 292 0 0 292
4932.YDR415C 4932.YOR198C 292 0 0 292
4932.YDR415C 4932.YKL210W 570 0 0 570
4932.YDR415C 4932.YGL178W 292 0 0 292
4932.YDR415C 4932.YOR305W 162 0 0 161
4932.YDR415C 4932.YMR076C 292 0 0 292
4932.YDR415C 4932.YNR051C 305 0 0 305
4932.YDR415C 4932.YJR089W 162 0 0 161
4932.YDR416W 4932.YHR057C 164 0 0 163
4932.YDR416W 4932.YGL174W 832 0 0 831
4932.YDR416W 4932.YBR119W 80 900 0 904
4932.YDR416W 4932.YDR021W 513 0 0 513
4932.YDR416W 4932.YJL203W 927 900 0 992
4932.YDR416W 4932.YKL098W 477 0 0 477
4932.YDR416W 4932.YDL108W 0 500 0 499
4932.YDR416W 4932.YDR155C 164 0 0 163
4932.YDR416W 4932.YMR076C 292 0 0 292
4932.YDR416W 4932.YGL120C 917 720 552 988
4932.YDR416W 4932.YFR043C 506 0 0 506
4932.YDR416W 4932.YDR482C 824 0 0 823
4932.YDR416W 4932.YDL043C 832 900 0 982
4932.YDR416W 4932.YKL074C 0 540 0 540
4932.YDR416W 4932.YML024W 292 0 0 292
4932.YDR416W 4932.YLR424W 886 900 0 988
4932.YDR416W 4932.YOR124C 0 500 0 499
4932.YDR416W 4932.YCR069W 164 0 0 163
4932.YDR416W 4932.YGL070C 0 500 74 517
4932.YDR416W 4932.YHR165C 987 0 214 989
4932.YDR416W 4932.YDR235W 0 900 0 900
4932.YDR416W 4932.YMR288W 832 900 0 982
4932.YDR416W 4932.YIL068C 422 0 0 422
4932.YDR416W 4932.YNR028W 164 0 0 163
4932.YDR416W 4932.YPR182W 948 0 0 948
4932.YDR416W 4932.YBR065C 961 540 0 981
4932.YDR416W 4932.YDR030C 0 500 0 499
4932.YDR416W 4932.YLL036C 957 900 454 997
4932.YDR416W 4932.YPL151C 957 720 58 987
4932.YDR416W 4932.YCR020C-A 508 0 0 508
4932.YDR416W 4932.YLR132C 497 0 0 496
4932.YDR416W 4932.YGR074W 975 900 0 997
4932.YDR416W 4932.YAL032C 988 900 0 998
4932.YDR416W 4932.YDL209C 959 900 0 995
4932.YDR416W 4932.YPR112C 0 540 0 540
4932.YDR416W 4932.YMR201C 0 500 485 731
4932.YDR416W 4932.YNL163C 208 0 0 208
4932.YDR416W 4932.YPL213W 988 900 477 999
4932.YDR416W 4932.YNL004W 80 540 0 558
4932.YDR416W 4932.YGR278W 947 0 0 947
4932.YDR416W 4932.YKL193C 173 0 82 208
4932.YDR416W 4932.YDR311W 0 500 0 499
4932.YDR416W 4932.YPL178W 422 0 0 422
4932.YDR416W 4932.YCL011C 80 540 0 558
4932.YDR416W 4932.YER171W 0 500 0 499
4932.YDR416W 4932.YOR077W 197 0 0 197
4932.YDR416W 4932.YPR056W 0 500 0 499
4932.YDR416W 4932.YJR032W 164 0 0 163
4932.YDR416W 4932.YMR125W 636 0 0 636
4932.YDR416W 4932.YPL077C 162 0 0 161
4932.YDR416W 4932.YLR147C 928 900 0 992
4932.YDR416W 4932.YER013W 950 720 56 985
4932.YDR416W 4932.YIL143C 0 500 0 499
4932.YDR416W 4932.YJR050W 957 900 717 998
4932.YDR416W 4932.YDR304C 164 0 0 163
4932.YDR416W 4932.YLR275W 933 900 0 992
4932.YDR416W 4932.YIL061C 0 900 0 900
4932.YDR416W 4932.YBL051C 0 540 0 540
4932.YDR416W 4932.YDR460W 0 500 0 499
4932.YDR416W 4932.YDR240C 0 900 0 900
4932.YDR416W 4932.YLR323C 832 0 0 831
4932.YDR416W 4932.YNL147W 0 540 0 540
4932.YDR416W 4932.YCR063W 957 0 145 961
4932.YDR416W 4932.YLR117C 972 900 697 999
4932.YDR416W 4932.YOR159C 947 900 0 994
4932.YDR416W 4932.YKL095W 972 900 0 997
4932.YDR416W 4932.YML046W 0 900 0 900
4932.YDR416W 4932.YBR237W 70 0 209 232
4932.YDR416W 4932.YNL138W-A 832 0 0 831
4932.YDR416W 4932.YPR101W 944 900 679 998
4932.YDR416W 4932.YML078W 164 0 0 163
4932.YDR416W 4932.YBR188C 944 900 554 997
4932.YDR416W 4932.YLR016C 838 0 0 837
4932.YDR416W 4932.YDR079C-A 0 500 0 499
4932.YDR416W 4932.YER172C 988 0 0 988
4932.YDR416W 4932.YPR152C 0 900 0 900
4932.YDR416W 4932.YDR364C 964 0 93 965
4932.YDR416W 4932.YOR133W 208 0 0 208
4932.YDR416W 4932.YGL043W 0 500 205 585
4932.YDR416W 4932.YNR032C-A 197 0 0 197
4932.YDR416W 4932.YGL251C 390 0 0 390
4932.YDR416W 4932.YFL039C 457 0 0 457
4932.YDR416W 4932.YDL140C 293 500 0 631
4932.YDR416W 4932.YDR418W 0 0 155 154
4932.YDR416W 4932.YKR086W 954 900 56 995
4932.YDR416W 4932.YBR245C 292 0 0 292
4932.YDR416W 4932.YDL098C 197 0 0 197
4932.YDR416W 4932.YDR088C 832 0 0 831
4932.YDR416W 4932.YDR074W 324 0 0 323
4932.YDR416W 4932.YKL173W 978 540 0 989
4932.YDR416W 4932.YDR404C 0 500 0 499
4932.YDR416W 4932.YGR129W 989 900 838 999
4932.YDR416W 4932.YDR385W 208 0 0 208
4932.YDR416W 4932.YMR304W 0 500 0 499
4932.YDR416W 4932.YPR187W 0 500 63 511
4932.YDR416W 4932.YER029C 962 900 0 996
4932.YDR416W 4932.YKL005C 0 500 0 499
4932.YDR416W 4932.YMR213W 972 900 800 999
4932.YDR416W 4932.YDR388W 187 0 0 187
4932.YDR416W 4932.YBR139W 442 0 0 442
4932.YDR416W 4932.YIL021W 0 500 0 499
4932.YDR416W 4932.YFL017W-A 946 900 0 994
4932.YDR416W 4932.YDL030W 923 900 0 991
4932.YDR416W 4932.YMR240C 924 900 0 992
4932.YDR416W 4932.YML049C 835 900 0 982
4932.YDR416W 4932.YGR195W 184 0 0 183
4932.YDR416W 4932.YOL005C 0 500 0 499
4932.YDR416W 4932.YGR128C 164 0 0 163
4932.YDR416W 4932.YHL024W 80 540 0 558
4932.YDR416W 4932.YOR373W 173 0 82 208
4932.YDR416W 4932.YNL245C 866 0 0 866
4932.YDR416W 4932.YGR006W 800 0 0 800
4932.YDR416W 4932.YHR143W-A 0 500 0 499
4932.YDR416W 4932.YOR210W 0 500 0 499
4932.YDR416W 4932.YLR069C 208 0 0 208
4932.YDR416W 4932.YGR271W 390 0 0 390
4932.YDR416W 4932.YDR420W 321 0 0 321
4932.YDR416W 4932.YHR086W 80 900 0 904
4932.YDR416W 4932.YKR022C 852 900 0 984
4932.YDR416W 4932.YLR216C 164 800 0 825
4932.YDR416W 4932.YJL102W 208 0 0 208
4932.YDR416W 4932.YCL032W 187 0 0 187
4932.YDR416W 4932.YKL078W 144 0 56 157
4932.YDR416W 4932.YOR151C 0 500 0 499
4932.YDR416W 4932.YGR013W 0 900 0 900
